"ParticipantNum","density","NumAgents","RT"
96,"HighDensity",1,0.738846290322581
97,"HighDensity",1,0.751570464285714
98,"HighDensity",1,1.56629406451613
99,"HighDensity",1,1.39077252777778
100,"HighDensity",1,1.00328113793103
101,"HighDensity",1,2.36439961290323
102,"HighDensity",1,0.915073766666667
103,"HighDensity",1,0.934599166666667
104,"HighDensity",1,0.97459984375
105,"HighDensity",1,1.54279828571429
106,"HighDensity",1,1.596729
107,"HighDensity",1,1.13576628947368
108,"HighDensity",1,2.07811451428571
109,"HighDensity",1,1.29939781481481
110,"HighDensity",1,1.645069
111,"HighDensity",1,0.89496812
112,"HighDensity",1,0.776182294117647
113,"HighDensity",1,1.24762706896552
114,"HighDensity",1,1.45869212820513
115,"HighDensity",1,0.836234647058824
116,"HighDensity",1,1.28067228571429
117,"HighDensity",1,1.810851675
118,"HighDensity",1,1.51088168571429
119,"HighDensity",1,1.20368609677419
120,"HighDensity",1,1.117429
121,"HighDensity",1,0.870670892857143
122,"HighDensity",1,1.33241322580645
123,"HighDensity",1,1.54678971794872
124,"HighDensity",1,2.2115754
125,"HighDensity",1,1.12994606896552
126,"HighDensity",1,1.42846680487805
127,"HighDensity",1,1.24607486842105
128,"HighDensity",1,1.50556731034483
129,"HighDensity",1,1.12427211111111
